Timestamp,Engagement Index,Stress Level
2023-12-07 19:18:25,0.35913478510894337,599.341097321497
2023-12-07 19:18:30,0.40868367668207883,963.0217612686139
2023-12-07 19:18:35,0.542649749239288,1276.7947287378452
2023-12-07 19:18:40,0.631671372795862,413.3851087219082
2023-12-07 19:18:45,0.2827899408162321,665.594796067997
2023-12-07 19:18:50,0.32915626398162423,1003.999023736454
2023-12-07 19:18:55,1.735418343206689,1209.8940394525243
2023-12-07 19:19:00,1.238894742879318,1350.5015933665738
2023-12-07 19:19:05,0.5272724665053894,2019.35130468127
2023-12-07 19:19:10,0.5947251632271714,1226.4182162531542
2023-12-07 19:19:15,0.5461406557398176,1184.1474218434348
2023-12-07 19:19:20,0.22726662556292695,741.6975100482734
2023-12-07 19:19:25,0.5572218426495754,1562.2449709581624
