Timestamp,Alpha,Beta,Theta
2023-12-07 19:17:55,484.7471398726525,1652.501553784637,3947.46374855101
2023-12-07 19:18:00,123.28004949405722,1333.2925314741237,959.2502030665289
2023-12-07 19:18:05,310.9997576708125,1026.7426248928791,1544.4234235223853
2023-12-07 19:18:10,633.1625171230477,2109.646207620813,3315.722457546716
2023-12-07 19:18:15,397.7939139045451,1345.8974336927636,1414.0072070026677
2023-12-07 19:18:20,141.4319973044296,1534.6706975074585,735.7105987691499
2023-12-07 19:18:25,411.2593187619699,1010.6004160834669,2402.727123060706
2023-12-07 19:18:30,279.86082403419243,1242.8825853028063,2761.3239754009546
2023-12-07 19:18:35,409.6392076605656,1686.4339363984109,2698.136920058158
2023-12-07 19:18:40,520.0905136640633,933.4756223859715,957.6962954076911
2023-12-07 19:18:45,582.6176189027982,1248.2124149707952,3831.303227673326
2023-12-07 19:18:50,480.7477654376006,1484.7467891740546,4030.017945698747
2023-12-07 19:18:55,306.041417395502,1515.9354568480262,567.4859731510884
2023-12-07 19:19:00,225.99155049672225,1576.4931438632962,1046.5081133563706
2023-12-07 19:19:05,429.50023508868344,2448.8515397699534,4214.875671736565
2023-12-07 19:19:10,557.1551219784542,1783.5733382316084,2441.8323910996232
2023-12-07 19:19:15,323.5078219185723,1507.655243762007,2437.0543664423994
2023-12-07 19:19:20,1632.4041906887535,2374.101700737027,8813.923750585102
2023-12-07 19:19:25,604.1723420488061,2166.4173130069685,3283.7178072420224
